-1.0,-1.0,11.818765907217566
-0.9,-1.0,11.00837597864042
-0.8,-1.0,11.355735419280979
-0.7,-1.0,10.670903259136654
-0.6,-1.0,10.758094855106982
-0.5,-1.0,10.469936124680684
-0.3999999999999999,-1.0,10.775739548353538
-0.29999999999999993,-1.0,10.53802553585981
-0.19999999999999996,-1.0,10.337170362322922
-0.09999999999999998,-1.0,10.227776418984565
0.0,-1.0,10.56020778387316
0.10000000000000009,-1.0,11.442346289091349
0.20000000000000018,-1.0,10.875352374388147
0.30000000000000004,-1.0,10.70404820019303
0.40000000000000013,-1.0,10.621281830415597
0.5,-1.0,10.94856662902112
0.6000000000000001,-1.0,11.311190267926396
0.7000000000000002,-1.0,11.103912731127286
0.8,-1.0,11.890318397723778
0.9000000000000001,-1.0,12.456355894737346
1.0,-1.0,11.721576675113614
-1.0,-0.9,11.63344061179499
-0.9,-0.9,11.659529424431009
-0.8,-0.9,11.284696405297955
-0.7,-0.9,10.54961643823961
-0.6,-0.9,10.464893434475831
-0.5,-0.9,10.657251197391593
-0.3999999999999999,-0.9,11.184975879575017
-0.29999999999999993,-0.9,10.549727945049288
-0.19999999999999996,-0.9,10.345516074555288
-0.09999999999999998,-0.9,10.244472278926153
0.0,-0.9,10.106612025805045
0.10000000000000009,-0.9,10.481731370054069
0.20000000000000018,-0.9,10.385507209120066
0.30000000000000004,-0.9,10.524458284282561
0.40000000000000013,-0.9,10.852146621707792
0.5,-0.9,10.667074385993239
0.6000000000000001,-0.9,10.906906392385052
0.7000000000000002,-0.9,11.595183129683445
0.8,-0.9,11.047073788226886
0.9000000000000001,-0.9,11.50342626356638
1.0,-0.9,11.30805472670629
-1.0,-0.8,10.965347302695658
-0.9,-0.8,10.843091324535298
-0.8,-0.8,10.9351651278226
-0.7,-0.8,10.396520199124785
-0.6,-0.8,10.210362953880107
-0.5,-0.8,10.675206248346889
-0.3999999999999999,-0.8,10.635708791759109
-0.29999999999999993,-0.8,10.081979364667568
-0.19999999999999996,-0.8,10.20624213206175
-0.09999999999999998,-0.8,10.055231135262522
0.0,-0.8,10.06850901041163
0.10000000000000009,-0.8,10.219561090519989
0.20000000000000018,-0.8,10.19741375099739
0.30000000000000004,-0.8,10.081693175918112
0.40000000000000013,-0.8,10.28158434381556
0.5,-0.8,10.573055973037533
0.6000000000000001,-0.8,10.618494450732383
0.7000000000000002,-0.8,10.727281128580616
0.8,-0.8,10.365273888602431
0.9000000000000001,-0.8,10.812233642090156
1.0,-0.8,11.556399857508978
-1.0,-0.7,11.084714409726017
-0.9,-0.7,10.780525803556317
-0.8,-0.7,11.209662188012278
-0.7,-0.7,10.711551451240634
-0.6,-0.7,10.348850549563906
-0.5,-0.7,10.837421684378533
-0.3999999999999999,-0.7,11.051825769087769
-0.29999999999999993,-0.7,10.368171167663894
-0.19999999999999996,-0.7,11.16019265777333
-0.09999999999999998,-0.7,11.1646390466232
0.0,-0.7,10.44101554639795
0.10000000000000009,-0.7,10.309308399519503
0.20000000000000018,-0.7,9.971155964689967
0.30000000000000004,-0.7,10.126424080747386
0.40000000000000013,-0.7,10.127165714937888
0.5,-0.7,10.108146121016324
0.6000000000000001,-0.7,10.327949425736609
0.7000000000000002,-0.7,10.45014774358914
0.8,-0.7,10.341646743338755
0.9000000000000001,-0.7,10.646343135626338
1.0,-0.7,11.70756762722474
-1.0,-0.6,10.83524896027011
-0.9,-0.6,11.255816086777559
-0.8,-0.6,11.017846748039558
-0.7,-0.6,10.801529741496466
-0.6,-0.6,11.293382369809379
-0.5,-0.6,12.169105460664227
-0.3999999999999999,-0.6,15.05950191430225
-0.29999999999999993,-0.6,14.183513949764556
-0.19999999999999996,-0.6,14.360139170306608
-0.09999999999999998,-0.6,12.29820123068273
0.0,-0.6,12.349853172845974
0.10000000000000009,-0.6,12.171525379829271
0.20000000000000018,-0.6,10.852309385392472
0.30000000000000004,-0.6,10.816480162194173
0.40000000000000013,-0.6,10.954675678629865
0.5,-0.6,10.06266014944924
0.6000000000000001,-0.6,10.014735152253266
0.7000000000000002,-0.6,10.079198884862596
0.8,-0.6,10.274070300205063
0.9000000000000001,-0.6,10.566497725000154
1.0,-0.6,11.176183350871598
-1.0,-0.5,10.586476602982009
-0.9,-0.5,10.81748377250191
