-1.0,-1.0,24.55552190909223
-0.9,-1.0,23.524935545471777
-0.8,-1.0,23.729872526410208
-0.7,-1.0,23.528441056628893
-0.6,-1.0,24.14622685197787
-0.5,-1.0,23.566528607990442
-0.3999999999999999,-1.0,23.128727198561368
-0.29999999999999993,-1.0,23.775447301460705
-0.19999999999999996,-1.0,23.482103439939
-0.09999999999999998,-1.0,23.17037711474113
0.0,-1.0,23.35744827895035
0.10000000000000009,-1.0,24.388886664985264
0.20000000000000018,-1.0,23.196231787849072
0.30000000000000004,-1.0,24.956129849056833
0.40000000000000013,-1.0,24.620591939025584
0.5,-1.0,23.5320057934063
0.6000000000000001,-1.0,23.628769404122085
0.7000000000000002,-1.0,25.124670681164663
0.8,-1.0,27.04922195781419
0.9000000000000001,-1.0,24.145273617820063
1.0,-1.0,24.189285320667974
-1.0,-0.9,26.189613968944794
-0.9,-0.9,26.33280383915541
-0.8,-0.9,24.22910843701722
-0.7,-0.9,23.95186587466295
-0.6,-0.9,23.16244430506831
-0.5,-0.9,25.05945456788877
-0.3999999999999999,-0.9,23.412839456032312
-0.29999999999999993,-0.9,23.672228171492687
-0.19999999999999996,-0.9,23.277213433573888
-0.09999999999999998,-0.9,24.6890772967603
0.0,-0.9,24.15852954408199
0.10000000000000009,-0.9,23.300599459584006
0.20000000000000018,-0.9,23.573403817300914
0.30000000000000004,-0.9,23.69871720919254
0.40000000000000013,-0.9,23.982489946380685
0.5,-0.9,24.20645246092197
0.6000000000000001,-0.9,26.49461520295068
0.7000000000000002,-0.9,25.734227514286175
0.8,-0.9,25.02993631821927
0.9000000000000001,-0.9,26.06631040899264
1.0,-0.9,25.775616539407764
-1.0,-0.8,25.185121406153517
-0.9,-0.8,23.83935257716378
-0.8,-0.8,23.681946161670783
-0.7,-0.8,23.81933935486184
-0.6,-0.8,23.128185071392966
-0.5,-0.8,23.48651433036585
-0.3999999999999999,-0.8,23.254984801384587
-0.29999999999999993,-0.8,23.955437409426498
-0.19999999999999996,-0.8,23.868164716589042
-0.09999999999999998,-0.8,24.92923589102403
0.0,-0.8,24.129063868765762
0.10000000000000009,-0.8,25.213603305280664
0.20000000000000018,-0.8,24.01183748834777
0.30000000000000004,-0.8,23.339310053711625
0.40000000000000013,-0.8,23.204455150296585
0.5,-0.8,23.210828409025833
0.6000000000000001,-0.8,24.379535961684454
0.7000000000000002,-0.8,23.31796437721906
0.8,-0.8,23.40635406721147
0.9000000000000001,-0.8,25.745020662215296
1.0,-0.8,25.77703763640333
-1.0,-0.7,25.275520047770645
-0.9,-0.7,23.76103747818378
-0.8,-0.7,23.421065813995305
-0.7,-0.7,23.238210795027136
-0.6,-0.7,23.969518606315685
-0.5,-0.7,24.52468665964665
-0.3999999999999999,-0.7,24.03263042498853
-0.29999999999999993,-0.7,22.867746495004106
-0.19999999999999996,-0.7,22.7243258600624
-0.09999999999999998,-0.7,23.733113111733203
0.0,-0.7,23.20206883708131
